,filename,i1,j1
5066,output39_86_0,16,18
5067,output39_87_0,13,17
5068,output39_88_0,13,17
5069,output39_89_0,13,17
5070,output39_8_0,9,18
5071,output39_90_0,16,17
5072,output39_91_0,16,18
5073,output39_92_0,13,17
5074,output39_93_0,13,18
5075,output39_94_0,13,18
5076,output39_95_0,13,18
5077,output39_96_0,9,16
5078,output39_97_0,10,17
5079,output39_98_0,10,18
5080,output39_99_0,9,16
5081,output39_9_0,9,18
5082,output3_0_0,10,18
5083,output3_0_1,18,10
5084,output3_10_0,2,11
5085,output3_10_1,9,16
5086,output3_11_0,2,11
5087,output3_11_1,11,15
5088,output3_12_0,1,9
5089,output3_12_1,11,15
5090,output3_13_0,0,12
5091,output3_13_1,11,15
5092,output3_14_0,1,15
5093,output3_14_1,11,15
5094,output3_15_0,1,15
5095,output3_15_1,10,16
5096,output3_16_0,13,17
5097,output3_16_1,12,7
5098,output3_17_0,13,18
5099,output3_17_1,12,7
5100,output3_18_0,16,12
5101,output3_18_1,11,7
5102,output3_19_0,14,10
5103,output3_19_1,9,2
5104,output3_1_0,18,13
5105,output3_1_1,18,12
5106,output3_20_0,18,10
5107,output3_20_1,8,2
5108,output3_21_0,16,12
5109,output3_21_1,8,7
5110,output3_22_0,16,13
5111,output3_22_1,8,7
5112,output3_23_0,11,2
5113,output3_23_1,8,7
5114,output3_24_0,7,2
5115,output3_24_1,8,7
5116,output3_25_0,9,0
5117,output3_25_1,8,7
5118,output3_26_0,9,2
5119,output3_26_1,9,7
5120,output3_27_0,9,2
5121,output3_27_1,8,9
5122,output3_28_0,9,2
5123,output3_28_1,7,10
5124,output3_29_0,11,0
5125,output3_29_1,9,10
5126,output3_2_0,18,13
5127,output3_2_1,18,12
5128,output3_30_0,11,1
5129,output3_30_1,8,10
5130,output3_31_0,11,1
5131,output3_31_1,8,14
5132,output3_32_0,12,2
5133,output3_32_1,8,14
5134,output3_33_0,12,4
5135,output3_33_1,8,14
5136,output3_34_0,12,5
5137,output3_34_1,10,6
5138,output3_35_0,12,5
5139,output3_35_1,8,1
5140,output3_36_0,12,7
5141,output3_36_1,12,5
5142,output3_37_0,11,7
5143,output3_37_1,9,7
5144,output3_38_0,11,8
5145,output3_38_1,4,6
5146,output3_39_0,12,9
5147,output3_39_1,4,6
5148,output3_3_0,15,12
5149,output3_3_1,18,13
5150,output3_40_0,11,10
5151,output3_40_1,11,3
5152,output3_41_0,11,9
5153,output3_41_1,11,4
5154,output3_42_0,10,13
5155,output3_42_1,4,6
5156,output3_43_0,10,13
5157,output3_43_1,4,6
5158,output3_44_0,10,13
5159,output3_44_1,2,6
5160,output3_45_0,10,15
5161,output3_45_1,3,9
5162,output3_46_0,12,5
5163,output3_46_1,4,8
5164,output3_47_0,12,7
5165,output3_47_1,6,11
5166,output3_48_0,11,6
5167,output3_48_1,3,10
5168,output3_49_0,9,5
5169,output3_49_1,3,12
5170,output3_4_0,12,9
5171,output3_4_1,18,15
5172,output3_50_0,9,7
5173,output3_50_1,3,12
5174,output3_51_0,11,8
5175,output3_51_1,2,12
5176,output3_52_0,11,7
5177,output3_52_1,7,14
5178,output3_53_0,11,8
5179,output3_53_1,11,10
5180,output3_54_0,11,9
5181,output3_54_1,10,13
5182,output3_55_0,11,9
5183,output3_55_1,10,13
5184,output3_56_0,11,9
5185,output3_56_1,8,12
5186,output3_57_0,11,9
5187,output3_57_1,8,14
5188,output3_58_0,11,9
5189,output3_58_1,8,14
5190,output3_59_0,12,7
5191,output3_59_1,8,15
5192,output3_5_0,12,9
5193,output3_5_1,18,17
5194,output3_60_0,11,15
5195,output3_60_1,9,16
5196,output3_61_0,11,15
5197,output3_61_1,9,16
5198,output3_62_0,10,13
5199,output3_62_1,10,13
5200,output3_63_0,12,15
5201,output3_63_1,10,13
5202,output3_64_0,12,15
5203,output3_64_1,14,15
5204,output3_65_0,11,10
5205,output3_65_1,11,15
5206,output3_66_0,11,10
5207,output3_66_1,16,5
5208,output3_67_0,13,13
5209,output3_67_1,17,5
5210,output3_68_0,10,13
5211,output3_68_1,17,5
5212,output3_69_0,10,13
5213,output3_69_1,17,9
5214,output3_6_0,2,11
5215,output3_6_1,18,17
5216,output3_70_0,11,15
5217,output3_70_1,16,9
5218,output3_71_0,11,15
5219,output3_71_1,14,8
5220,output3_72_0,9,16
5221,output3_72_1,16,10
5222,output3_73_0,9,18
5223,output3_73_1,14,10
5224,output3_74_0,10,18
5225,output3_74_1,16,12
5226,output3_75_0,10,18
5227,output3_75_1,10,13
5228,output3_76_0,1,18
5229,output3_76_1,10,13
5230,output3_77_0,11,9
5231,output3_77_1,10,13
5232,output3_78_0,12,9
5233,output3_78_1,15,13
5234,output3_79_0,12,13
5235,output3_79_1,15,10
5236,output3_7_0,2,12
5237,output3_7_1,18,17
5238,output3_80_0,10,13
5239,output3_80_1,15,10
5240,output3_81_0,10,13
5241,output3_81_1,16,12
5242,output3_82_0,10,13
5243,output3_82_1,15,13
5244,output3_83_0,13,17
5245,output3_83_1,11,9
5246,output3_84_0,13,17
5247,output3_84_1,12,13
5248,output3_85_0,10,17
5249,output3_85_1,10,13
5250,output3_86_0,9,13
5251,output3_86_1,10,13
5252,output3_87_0,9,12
5253,output3_87_1,9,16
5254,output3_88_0,10,13
5255,output3_88_1,9,16
5256,output3_89_0,14,6
5257,output3_89_1,9,18
5258,output3_8_0,3,12
5259,output3_8_1,18,17
5260,output3_90_0,11,15
5261,output3_90_1,10,18
5262,output3_91_0,9,16
5263,output3_91_1,10,17
5264,output3_92_0,10,16
5265,output3_92_1,10,18
5266,output3_93_0,10,18
5267,output3_93_1,12,7
5268,output3_94_0,17,13
5269,output3_94_1,12,8
5270,output3_95_0,17,13
5271,output3_95_1,14,9
5272,output3_96_0,18,13
5273,output3_96_1,12,10
5274,output3_97_0,18,15
5275,output3_97_1,6,8
5276,output3_98_0,16,15
5277,output3_98_1,6,7
5278,output3_99_0,16,17
5279,output3_99_1,10,13
5280,output3_9_0,2,11
5281,output3_9_1,14,18
5282,output40_0_0,17,13
5283,output40_10_0,10,15
5284,output40_11_0,9,16
5285,output40_12_0,9,18
5286,output40_13_0,9,18
5287,output40_14_0,9,18
5288,output40_15_0,9,18
5289,output40_16_0,9,18
5290,output40_17_0,10,18
5291,output40_18_0,9,18
5292,output40_19_0,7,2
5293,output40_1_0,17,13
5294,output40_20_0,7,2
5295,output40_21_0,4,2
5296,output40_22_0,7,2
5297,output40_23_0,7,2
5298,output40_24_0,7,2
5299,output40_25_0,7,2
5300,output40_26_0,7,2
5301,output40_27_0,4,6
5302,output40_28_0,4,6
5303,output40_29_0,6,6
5304,output40_2_0,18,15
5305,output40_30_0,6,7
5306,output40_31_0,7,4
5307,output40_32_0,4,6
5308,output40_33_0,4,9
5309,output40_34_0,6,7
5310,output40_35_0,4,6
5311,output40_36_0,6,7
5312,output40_37_0,6,7
5313,output40_38_0,7,2
5314,output40_39_0,12,5
5315,output40_3_0,18,12
5316,output40_40_0,11,5
5317,output40_41_0,7,6
5318,output40_42_0,9,7
5319,output40_43_0,9,8
5320,output40_44_0,6,8
5321,output40_45_0,17,5
5322,output40_46_0,17,5
5323,output40_47_0,6,11
5324,output40_48_0,6,12
5325,output40_49_0,7,14
5326,output40_4_0,18,10
5327,output40_50_0,7,14
5328,output40_51_0,7,15
5329,output40_52_0,17,10
5330,output40_53_0,6,11
5331,output40_54_0,6,11
5332,output40_55_0,6,14
5333,output40_56_0,6,14
5334,output40_57_0,6,14
5335,output40_58_0,6,15
5336,output40_59_0,15,10
5337,output40_5_0,18,10
5338,output40_60_0,16,13
5339,output40_61_0,16,13
5340,output40_62_0,8,14
5341,output40_63_0,15,8
5342,output40_64_0,15,8
5343,output40_65_0,6,15
5344,output40_66_0,10,13
5345,output40_67_0,8,14
5346,output40_68_0,11,15
5347,output40_69_0,9,16
5348,output40_6_0,18,13
5349,output40_70_0,11,15
5350,output40_71_0,16,9
5351,output40_72_0,14,10
5352,output40_73_0,14,10
5353,output40_74_0,16,12
5354,output40_75_0,16,13
5355,output40_76_0,16,13
5356,output40_77_0,16,13
5357,output40_78_0,16,15
5358,output40_79_0,15,15
5359,output40_7_0,18,13
5360,output40_80_0,16,17
5361,output40_81_0,14,16
5362,output40_82_0,14,17
5363,output40_83_0,14,17
5364,output40_84_0,13,17
5365,output40_85_0,13,17
5366,output40_86_0,17,13
5367,output40_87_0,17,13
5368,output40_88_0,18,15
5369,output40_89_0,14,17
5370,output40_8_0,16,17
5371,output40_90_0,16,17
5372,output40_91_0,12,18
5373,output40_92_0,13,17
5374,output40_93_0,13,18
5375,output40_94_0,13,18
5376,output40_95_0,13,17
5377,output40_96_0,9,16
5378,output40_97_0,9,16
5379,output40_98_0,9,18
5380,output40_99_0,9,18
5381,output40_9_0,10,18
5382,output41_0_0,18,13
5383,output41_10_0,13,17
5384,output41_11_0,9,16
5385,output41_12_0,9,18
5386,output41_13_0,9,18
5387,output41_14_0,9,18
5388,output41_15_0,9,18
5389,output41_16_0,9,18
5390,output41_17_0,9,18
5391,output41_18_0,9,18
5392,output41_19_0,7,2
5393,output41_1_0,17,13
5394,output41_20_0,7,2
5395,output41_21_0,7,3
5396,output41_22_0,7,2
5397,output41_23_0,7,2
5398,output41_24_0,7,2
5399,output41_25_0,7,2
5400,output41_26_0,7,2
5401,output41_27_0,4,6
5402,output41_28_0,4,6
5403,output41_29_0,8,7
5404,output41_2_0,17,13
5405,output41_30_0,6,7
5406,output41_31_0,6,7
5407,output41_32_0,4,6
5408,output41_33_0,4,6
5409,output41_34_0,6,5
5410,output41_35_0,8,7
5411,output41_36_0,6,7
5412,output41_37_0,8,7
5413,output41_38_0,7,2
5414,output41_39_0,12,5
5415,output41_3_0,17,13
5416,output41_40_0,6,11
5417,output41_41_0,11,7
5418,output41_42_0,8,7
5419,output41_43_0,8,7
5420,output41_44_0,8,8
5421,output41_45_0,17,5
5422,output41_46_0,18,6
5423,output41_47_0,5,11
5424,output41_48_0,10,13
5425,output41_49_0,8,14
5426,output41_4_0,17,13
5427,output41_50_0,8,14
5428,output41_51_0,8,15
5429,output41_52_0,6,10
5430,output41_53_0,6,11
5431,output41_54_0,7,11
5432,output41_55_0,7,14
5433,output41_56_0,7,14
5434,output41_57_0,7,15
5435,output41_58_0,7,14
5436,output41_59_0,7,15
5437,output41_5_0,18,9
5438,output41_60_0,16,13
5439,output41_61_0,16,12
5440,output41_62_0,8,14
5441,output41_63_0,15,8
5442,output41_64_0,7,14
5443,output41_65_0,11,12
5444,output41_66_0,10,13
5445,output41_67_0,6,14
5446,output41_68_0,11,15
5447,output41_69_0,9,16
5448,output41_6_0,18,10
5449,output41_70_0,17,5
5450,output41_71_0,17,5
5451,output41_72_0,14,10
5452,output41_73_0,14,10
5453,output41_74_0,16,12
5454,output41_75_0,17,13
5455,output41_76_0,17,13
5456,output41_77_0,17,13
5457,output41_78_0,17,13
5458,output41_79_0,17,13
5459,output41_7_0,18,13
5460,output41_80_0,16,17
5461,output41_81_0,16,17
5462,output41_82_0,14,17
5463,output41_83_0,14,17
5464,output41_84_0,14,17
5465,output41_85_0,13,17
5466,output41_86_0,13,17
5467,output41_87_0,14,18
5468,output41_88_0,14,16
5469,output41_89_0,16,17
5470,output41_8_0,18,13
5471,output41_90_0,18,17
5472,output41_91_0,13,17
5473,output41_92_0,14,17
5474,output41_93_0,14,17
5475,output41_94_0,14,17
5476,output41_95_0,13,17
5477,output41_96_0,9,16
5478,output41_97_0,13,17
5479,output41_98_0,10,18
5480,output41_99_0,10,18
5481,output41_9_0,17,17
5482,output42_0_0,18,13
5483,output42_10_0,13,17
5484,output42_11_0,9,16
5485,output42_12_0,9,18
5486,output42_13_0,9,18
5487,output42_14_0,9,18
5488,output42_15_0,9,18
5489,output42_16_0,9,18
5490,output42_17_0,10,18
5491,output42_18_0,10,18
5492,output42_19_0,9,2
5493,output42_1_0,18,15
5494,output42_20_0,9,2
5495,output42_21_0,7,2
5496,output42_22_0,7,2
5497,output42_23_0,9,2
5498,output42_24_0,8,1
5499,output42_25_0,9,2
5500,output42_26_0,7,2
5501,output42_27_0,4,6
5502,output42_28_0,9,6
5503,output42_29_0,8,7
5504,output42_2_0,17,13
5505,output42_30_0,8,7
5506,output42_31_0,7,8
5507,output42_32_0,7,8
5508,output42_33_0,6,5
5509,output42_34_0,9,7
5510,output42_35_0,9,7
5511,output42_36_0,6,7
5512,output42_37_0,6,8
5513,output42_38_0,11,3
5514,output42_39_0,9,3
5515,output42_3_0,17,13
5516,output42_40_0,6,11
5517,output42_41_0,12,7
5518,output42_42_0,11,7
5519,output42_43_0,8,7
5520,output42_44_0,9,8
5521,output42_45_0,9,8
5522,output42_46_0,9,12
5523,output42_47_0,9,11
5524,output42_48_0,10,13
5525,output42_49_0,5,14
5526,output42_4_0,18,13
5527,output42_50_0,8,14
5528,output42_51_0,8,9
5529,output42_52_0,9,16
5530,output42_53_0,9,10
5531,output42_54_0,10,13
5532,output42_55_0,8,14
5533,output42_56_0,8,14
5534,output42_57_0,8,14
5535,output42_58_0,8,15
5536,output42_59_0,9,16
5537,output42_5_0,18,13
5538,output42_60_0,9,16
5539,output42_61_0,10,13
5540,output42_62_0,11,9
5541,output42_63_0,8,14
5542,output42_64_0,8,14
5543,output42_65_0,11,12
5544,output42_66_0,10,13
5545,output42_67_0,7,14
5546,output42_68_0,11,15
5547,output42_69_0,11,15
5548,output42_6_0,18,10
5549,output42_70_0,13,15
5550,output42_71_0,18,6
5551,output42_72_0,14,10
5552,output42_73_0,18,10
5553,output42_74_0,18,10
5554,output42_75_0,18,13
5555,output42_76_0,17,13
5556,output42_77_0,14,15
5557,output42_78_0,18,15
5558,output42_79_0,18,17
5559,output42_7_0,18,10
5560,output42_80_0,18,17
5561,output42_81_0,18,17
5562,output42_82_0,16,17
5563,output42_83_0,16,17
5564,output42_84_0,16,18
5565,output42_85_0,14,17
5566,output42_86_0,13,17
5567,output42_87_0,14,17
5568,output42_88_0,13,17
5569,output42_89_0,13,17
5570,output42_8_0,18,17
5571,output42_90_0,14,17
5572,output42_91_0,13,17
5573,output42_92_0,14,17
5574,output42_93_0,14,17
5575,output42_94_0,16,18
5576,output42_95_0,12,15
5577,output42_96_0,11,15
5578,output42_97_0,13,17
5579,output42_98_0,10,18
5580,output42_99_0,10,18
5581,output42_9_0,16,17
5582,output43_0_0,18,15
5583,output43_10_0,10,18
5584,output43_11_0,9,16
5585,output43_12_0,9,18
5586,output43_13_0,10,18
5587,output43_14_0,10,18
5588,output43_15_0,10,18
5589,output43_16_0,10,18
5590,output43_17_0,10,18
5591,output43_18_0,10,18
5592,output43_19_0,5,5
5593,output43_1_0,18,16
5594,output43_20_0,9,2
5595,output43_21_0,7,2
5596,output43_22_0,9,2
5597,output43_23_0,7,2
5598,output43_24_0,9,2
5599,output43_25_0,11,2
5600,output43_26_0,7,2
5601,output43_27_0,7,2
5602,output43_28_0,6,7
5603,output43_29_0,9,6
5604,output43_2_0,17,13
5605,output43_30_0,8,7
5606,output43_31_0,8,7
5607,output43_32_0,7,8
5608,output43_33_0,9,5
5609,output43_34_0,6,5
5610,output43_35_0,8,7
5611,output43_36_0,8,7
5612,output43_37_0,8,8
5613,output43_38_0,6,7
5614,output43_39_0,7,8
5615,output43_3_0,18,13
5616,output43_40_0,6,11
5617,output43_41_0,6,7
5618,output43_42_0,11,7
5619,output43_43_0,9,7
5620,output43_44_0,6,8
5621,output43_45_0,6,9
5622,output43_46_0,6,11
5623,output43_47_0,6,11
5624,output43_48_0,6,11
5625,output43_49_0,10,13
5626,output43_4_0,18,13
5627,output43_50_0,10,13
5628,output43_51_0,6,14
5629,output43_52_0,9,10
5630,output43_53_0,9,10
5631,output43_54_0,10,13
5632,output43_55_0,10,13
5633,output43_56_0,8,14
5634,output43_57_0,8,14
5635,output43_58_0,9,16
5636,output43_59_0,9,16
5637,output43_5_0,18,12
5638,output43_60_0,9,16
5639,output43_61_0,14,8
5640,output43_62_0,10,13
5641,output43_63_0,10,13
5642,output43_64_0,14,8
5643,output43_65_0,10,13
5644,output43_66_0,8,14
5645,output43_67_0,8,14
5646,output43_68_0,12,15
5647,output43_69_0,12,16
5648,output43_6_0,18,12
5649,output43_70_0,13,17
5650,output43_71_0,17,5
5651,output43_72_0,14,10
5652,output43_73_0,16,10
5653,output43_74_0,18,10
5654,output43_75_0,18,10
5655,output43_76_0,13,13
5656,output43_77_0,14,13
5657,output43_78_0,14,15
5658,output43_79_0,16,15
5659,output43_7_0,18,10
5660,output43_80_0,18,15
5661,output43_81_0,18,15
5662,output43_82_0,16,17
5663,output43_83_0,16,17
5664,output43_84_0,14,17
5665,output43_85_0,14,17
5666,output43_86_0,14,17
5667,output43_87_0,18,15
5668,output43_88_0,16,17
5669,output43_89_0,16,17
5670,output43_8_0,18,17
5671,output43_90_0,14,17
5672,output43_91_0,14,17
5673,output43_92_0,14,17
5674,output43_93_0,14,18
5675,output43_94_0,16,18
5676,output43_95_0,12,15
5677,output43_96_0,12,16
5678,output43_97_0,9,16
5679,output43_98_0,9,16
5680,output43_99_0,9,16
5681,output43_9_0,13,18
5682,output44_0_0,18,17
5683,output44_10_0,9,18
5684,output44_11_0,9,18
5685,output44_12_0,9,18
5686,output44_13_0,10,18
5687,output44_14_0,10,18
5688,output44_15_0,10,18
5689,output44_16_0,10,18
5690,output44_17_0,10,18
5691,output44_18_0,10,18
5692,output44_19_0,11,3
5693,output44_1_0,18,17
5694,output44_20_0,9,2
5695,output44_21_0,9,2
5696,output44_22_0,11,2
5697,output44_23_0,11,2
5698,output44_24_0,11,2
5699,output44_25_0,11,2
5700,output44_26_0,11,2
5701,output44_27_0,7,2
5702,output44_28_0,9,5
5703,output44_29_0,8,1
5704,output44_2_0,17,13
5705,output44_30_0,11,1
5706,output44_31_0,9,7
5707,output44_32_0,9,5
5708,output44_33_0,9,5
5709,output44_34_0,9,5
5710,output44_35_0,9,7
5711,output44_36_0,9,7
5712,output44_37_0,9,8
5713,output44_38_0,7,8
5714,output44_39_0,7,8
5715,output44_3_0,18,13
5716,output44_40_0,8,7
5717,output44_41_0,12,5
5718,output44_42_0,11,5
5719,output44_43_0,8,7
5720,output44_44_0,12,9
5721,output44_45_0,6,11
5722,output44_46_0,11,10
5723,output44_47_0,8,11
5724,output44_48_0,7,14
5725,output44_49_0,10,13
5726,output44_4_0,18,15
5727,output44_50_0,7,14
5728,output44_51_0,11,9
5729,output44_52_0,9,10
5730,output44_53_0,10,10
5731,output44_54_0,10,13
5732,output44_55_0,10,13
5733,output44_56_0,10,13
5734,output44_57_0,10,13
5735,output44_58_0,9,16
5736,output44_59_0,9,16
5737,output44_5_0,18,17
5738,output44_60_0,10,18
5739,output44_61_0,7,14
5740,output44_62_0,10,13
5741,output44_63_0,10,13
5742,output44_64_0,10,13
5743,output44_65_0,14,12
5744,output44_66_0,15,12
5745,output44_67_0,12,15
5746,output44_68_0,9,16
5747,output44_69_0,9,16
5748,output44_6_0,18,17
5749,output44_70_0,9,16
5750,output44_71_0,15,12
5751,output44_72_0,14,10
5752,output44_73_0,15,12
5753,output44_74_0,16,9
5754,output44_75_0,18,10
5755,output44_76_0,17,13
5756,output44_77_0,14,15
5757,output44_78_0,18,13
5758,output44_79_0,14,15
5759,output44_7_0,18,17
5760,output44_80_0,17,13
5761,output44_81_0,16,17
5762,output44_82_0,18,16
5763,output44_83_0,18,17
5764,output44_84_0,16,17
5765,output44_85_0,14,18
5766,output44_86_0,14,17
5767,output44_87_0,18,16
5768,output44_88_0,18,16
5769,output44_89_0,16,17
5770,output44_8_0,14,17
5771,output44_90_0,16,17
5772,output44_91_0,14,17
5773,output44_92_0,16,17
5774,output44_93_0,16,18
5775,output44_94_0,13,13
5776,output44_95_0,9,16
5777,output44_96_0,9,16
5778,output44_97_0,9,16
5779,output44_98_0,9,16
5780,output44_99_0,10,18
5781,output44_9_0,10,18
5782,output45_0_0,17,13
5783,output45_10_0,9,18
5784,output45_11_0,10,18
5785,output45_12_0,10,18
5786,output45_13_0,10,18
5787,output45_14_0,10,18
5788,output45_15_0,10,18
5789,output45_16_0,10,18
5790,output45_17_0,2,18
5791,output45_18_0,9,16
5792,output45_19_0,12,2
5793,output45_1_0,17,13
5794,output45_20_0,11,1
5795,output45_21_0,11,2
5796,output45_22_0,12,5
5797,output45_23_0,12,2
5798,output45_24_0,12,2
5799,output45_25_0,11,3
5800,output45_26_0,11,3
5801,output45_27_0,11,5
5802,output45_28_0,8,7
5803,output45_29_0,11,5
5804,output45_2_0,18,13
5805,output45_30_0,11,7
5806,output45_31_0,11,8
5807,output45_32_0,8,7
5808,output45_33_0,8,7
5809,output45_34_0,8,7
5810,output45_35_0,9,6
5811,output45_36_0,8,7
5812,output45_37_0,8,7
5813,output45_38_0,8,7
5814,output45_39_0,8,9
5815,output45_3_0,18,13
5816,output45_40_0,13,5
5817,output45_41_0,11,5
5818,output45_42_0,12,5
5819,output45_43_0,12,7
5820,output45_44_0,12,7
5821,output45_45_0,12,9
5822,output45_46_0,12,9
5823,output45_47_0,6,11
5824,output45_48_0,12,12
5825,output45_49_0,8,14
5826,output45_4_0,17,13
5827,output45_50_0,8,14
5828,output45_51_0,11,8
5829,output45_52_0,11,10
5830,output45_53_0,11,10
5831,output45_54_0,10,13
5832,output45_55_0,10,13
5833,output45_56_0,10,13
5834,output45_57_0,10,13
5835,output45_58_0,11,15
5836,output45_59_0,11,16
5837,output45_5_0,18,17
5838,output45_60_0,8,14
5839,output45_61_0,15,8
5840,output45_62_0,14,8
5841,output45_63_0,11,10
5842,output45_64_0,16,10
5843,output45_65_0,17,3
5844,output45_66_0,16,10
5845,output45_67_0,16,13
5846,output45_68_0,12,15
5847,output45_69_0,9,16
5848,output45_6_0,18,17
5849,output45_70_0,15,9
5850,output45_71_0,15,8
5851,output45_72_0,17,5
5852,output45_73_0,17,5
5853,output45_74_0,15,12
5854,output45_75_0,18,10
5855,output45_76_0,17,13
5856,output45_77_0,17,13
5857,output45_78_0,18,13
5858,output45_79_0,18,15
5859,output45_7_0,18,17
5860,output45_80_0,18,15
5861,output45_81_0,16,17
5862,output45_82_0,18,16
5863,output45_83_0,18,16
5864,output45_84_0,18,17
5865,output45_85_0,16,17
5866,output45_86_0,16,17
5867,output45_87_0,16,17
5868,output45_88_0,16,17
5869,output45_89_0,18,17
5870,output45_8_0,13,18
5871,output45_90_0,18,17
5872,output45_91_0,16,17
5873,output45_92_0,16,18
5874,output45_93_0,14,13
5875,output45_94_0,10,13
5876,output45_95_0,11,15
5877,output45_96_0,11,15
5878,output45_97_0,11,15
5879,output45_98_0,10,18
5880,output45_99_0,10,18
5881,output45_9_0,10,17
5882,output46_0_0,17,13
5883,output46_10_0,10,17
5884,output46_11_0,10,17
5885,output46_12_0,10,18
5886,output46_13_0,10,18
5887,output46_14_0,10,18
5888,output46_15_0,10,18
5889,output46_16_0,10,18
5890,output46_17_0,10,18
5891,output46_18_0,9,16
5892,output46_19_0,11,0
5893,output46_1_0,18,9
5894,output46_20_0,11,3
5895,output46_21_0,11,2
5896,output46_22_0,12,5
5897,output46_23_0,11,3
5898,output46_24_0,13,2
5899,output46_25_0,11,2
5900,output46_26_0,9,5
5901,output46_27_0,11,3
5902,output46_28_0,11,5
5903,output46_29_0,12,7
5904,output46_2_0,18,10
5905,output46_30_0,12,7
5906,output46_31_0,11,7
5907,output46_32_0,11,4
5908,output46_33_0,11,5
5909,output46_34_0,9,5
5910,output46_35_0,13,7
5911,output46_36_0,12,7
5912,output46_37_0,9,6
5913,output46_38_0,9,3
5914,output46_39_0,11,3
5915,output46_3_0,18,13
5916,output46_40_0,11,6
5917,output46_41_0,11,5
5918,output46_42_0,8,7
5919,output46_43_0,13,7
5920,output46_44_0,13,7
5921,output46_45_0,11,9
5922,output46_46_0,13,10
5923,output46_47_0,11,9
5924,output46_48_0,12,7
5925,output46_49_0,10,13
5926,output46_4_0,18,13
5927,output46_50_0,11,8
5928,output46_51_0,12,7
5929,output46_52_0,9,16
5930,output46_53_0,12,12
5931,output46_54_0,12,13
5932,output46_55_0,12,13
5933,output46_56_0,12,13
5934,output46_57_0,11,15
5935,output46_58_0,11,7
5936,output46_59_0,11,6
5937,output46_5_0,18,17
5938,output46_60_0,11,7
5939,output46_61_0,15,8
5940,output46_62_0,11,9
5941,output46_63_0,15,10
5942,output46_64_0,15,12
5943,output46_65_0,17,5
5944,output46_66_0,15,13
5945,output46_67_0,11,15
5946,output46_68_0,12,15
5947,output46_69_0,17,5
5948,output46_6_0,18,17
5949,output46_70_0,16,9
5950,output46_71_0,17,5
5951,output46_72_0,16,10
5952,output46_73_0,17,5
5953,output46_74_0,18,10
5954,output46_75_0,18,10
5955,output46_76_0,17,13
5956,output46_77_0,17,13
5957,output46_78_0,18,13
5958,output46_79_0,18,15
5959,output46_7_0,18,17
5960,output46_80_0,18,13
5961,output46_81_0,18,13
5962,output46_82_0,17,13
5963,output46_83_0,18,17
5964,output46_84_0,16,17
5965,output46_85_0,16,17
5966,output46_86_0,17,13
5967,output46_87_0,17,13
5968,output46_88_0,13,17
5969,output46_89_0,18,17
5970,output46_8_0,13,17
5971,output46_90_0,18,17
5972,output46_91_0,16,17
5973,output46_92_0,13,17
5974,output46_93_0,13,17
5975,output46_94_0,10,13
5976,output46_95_0,12,15
5977,output46_96_0,13,17
5978,output46_97_0,12,17
5979,output46_98_0,10,17
5980,output46_99_0,10,18
5981,output46_9_0,9,17
5982,output47_0_0,17,13
5983,output47_10_0,13,17
5984,output47_11_0,11,17
5985,output47_12_0,10,18
5986,output47_13_0,13,18
5987,output47_14_0,10,18
5988,output47_15_0,10,18
5989,output47_16_0,9,18
5990,output47_17_0,9,18
5991,output47_18_0,9,18
5992,output47_19_0,10,0
5993,output47_1_0,17,13
5994,output47_20_0,12,1
5995,output47_21_0,9,0
5996,output47_22_0,9,1
5997,output47_23_0,14,1
5998,output47_24_0,14,2
5999,output47_25_0,11,1
6000,output47_26_0,9,5
6001,output47_27_0,12,3
6002,output47_28_0,12,5
6003,output47_29_0,12,5
6004,output47_2_0,17,9
6005,output47_30_0,12,7
6006,output47_31_0,12,7
6007,output47_32_0,11,8
6008,output47_33_0,11,8
6009,output47_34_0,12,7
6010,output47_35_0,12,7
6011,output47_36_0,12,7
6012,output47_37_0,14,2
6013,output47_38_0,11,2
6014,output47_39_0,10,4
6015,output47_3_0,18,13
6016,output47_40_0,10,5
6017,output47_41_0,11,5
6018,output47_42_0,13,6
6019,output47_43_0,11,7
6020,output47_44_0,14,8
6021,output47_45_0,14,9
6022,output47_46_0,10,10
6023,output47_47_0,13,10
6024,output47_48_0,10,13
6025,output47_49_0,10,13
6026,output47_4_0,18,13
6027,output47_50_0,12,7
6028,output47_51_0,14,8
6029,output47_52_0,9,16
6030,output47_53_0,13,9
6031,output47_54_0,16,12
6032,output47_55_0,12,13
6033,output47_56_0,12,13
6034,output47_57_0,12,15
6035,output47_58_0,12,16
6036,output47_59_0,10,13
6037,output47_5_0,18,17
6038,output47_60_0,10,13
6039,output47_61_0,8,14
6040,output47_62_0,16,9
6041,output47_63_0,16,9
6042,output47_64_0,12,10
6043,output47_65_0,17,5
6044,output47_66_0,15,13
6045,output47_67_0,12,15
6046,output47_68_0,18,9
6047,output47_69_0,12,15
6048,output47_6_0,18,18
6049,output47_70_0,13,17
6050,output47_71_0,17,4
6051,output47_72_0,17,5
6052,output47_73_0,17,5
6053,output47_74_0,18,10
6054,output47_75_0,18,10
6055,output47_76_0,17,13
6056,output47_77_0,17,13
6057,output47_78_0,18,10
6058,output47_79_0,18,10
6059,output47_7_0,13,17
6060,output47_80_0,18,13
6061,output47_81_0,18,13
6062,output47_82_0,18,13
6063,output47_83_0,18,13
6064,output47_84_0,18,13
